"Database","Source","Site_name","Site","Plot","Habitat_type","Habitat","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.03,0.04,15.22,1.08,0.296880173,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.04,0.05,18.1,0.96,0.295819127,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.05,0.06,17.64,1.11,0.348871401,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.06,0.07,11.71,1.21,0.426681403,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.07,0.08,10.5,1.03,0.268585626,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.08,0.09,11.63,0.91,0.2944044,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.09,0.1,10.6,0.88,0.314564264,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.1,0.11,7.56,0.85,0.348871401,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.11,0.12,9.19,0.71,0.420315131,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.12,0.13,8.87,0.76,0.329065219,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.13,0.14,9.28,0.85,0.329418901,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.14,0.15,7.3,0.86,0.431986631,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.15,0.16,7.46,0.68,0.455683313,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.16,0.17,7.54,0.59,0.278135036,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.17,0.18,8.24,0.68,0.330833628,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.18,0.19,8.27,0.67,0.459573813,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.19,0.2,5.65,0.85,0.238522671,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.2,0.21,5.36,0.56,0.355591356,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.21,0.22,7.3,NA,0.442250477,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.22,0.23,5.98,0.58,0.487550046,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.23,0.24,4.3,NA,0.542445002,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.24,0.25,4.05,0.47,0.57894143,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.25,0.26,3.78,NA,0.616643913,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.26,0.27,3.5,0.39,0.628983872,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.27,0.28,3.86,NA,0.585541133,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.28,0.29,3.62,0.43,0.635254651,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.29,0.3,3.12,NA,0.626048313,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.3,0.31,3.34,0.35,0.599543397,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.31,0.32,3.23,NA,0.697930608,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.32,0.33,3.62,0.34,0.548623824,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.33,0.34,3.73,NA,0.526447973,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.34,0.35,3.12,0.36,0.650010257,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.35,0.36,2.73,NA,0.658144939,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.36,0.37,2.56,0.3,0.618157671,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.37,0.38,2.74,NA,0.620262078,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.38,0.39,2.19,0.29,0.73353222,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.39,0.4,1.86,NA,0.666781849,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.4,0.41,1.97,0.22,0.665176134,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.41,0.42,1.62,NA,0.906210299,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.42,0.43,1.6,0.19,0.721400934,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.43,0.44,2.01,NA,0.724145505,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.44,0.45,1.74,0.22,0.663641154,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.45,0.46,1.23,NA,0.749649501,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.46,0.47,1.49,0.15,0.681258046,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.47,0.48,1.4,NA,0.784862064,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.48,0.49,1.2,0.17,0.794535262,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.49,0.5,1.4,NA,0.764833062,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.5,0.51,1.33,0.17,0.836626936,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.51,0.52,1.34,NA,0.921181651,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.52,0.53,1.96,0.17,0.928315413,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.53,0.54,1.58,NA,0.869830586,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.54,0.55,1.55,0.19,0.910507533,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.55,0.56,1.61,NA,0.879302186,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.56,0.57,1.71,0.17,1.019844734,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.57,0.58,1.43,NA,0.993576784,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.58,0.59,1.73,0.17,0.982892056,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.59,0.6,1.46,NA,1.004951192,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.6,0.61,1.42,0.17,1.040365353,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.61,0.62,1.51,NA,0.947661809,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.62,0.63,1.28,0.18,0.888741954,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.63,0.64,1.29,NA,0.929761972,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.64,0.65,1.35,0.17,1.109860296,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.65,0.66,1.8,NA,0.854657636,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.66,0.67,1.17,0.17,1.05755429,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.67,0.68,1.29,NA,0.934006154,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.68,0.69,1.19,0.16,1.038048737,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.69,0.7,1.21,NA,0.768239018,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.7,0.71,1.32,0.15,0.803069605,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.71,0.72,1.11,NA,0.865876424,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.72,0.73,1.03,0.15,0.635410271,"unpublished"
"Maxwell","Smeaton et al 2022b","CS AM-2","Avon",NA,"Saltmarsh",NA,2020,50.302499,-3.8534851,0.73,0.74,1.57,0.19,0.153490486,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0,0.01,9.19,0.89,0.32,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.01,0.02,6.3,0.56,0.380927835,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.02,0.03,7.65,0.46,0.42,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.03,0.04,7.7,0.49,0.406884621,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.04,0.05,8.83,0.54,0.504596808,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.05,0.06,7.62,0.43,0.506983477,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.06,0.07,8.31,0.35,0.536371981,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.07,0.08,7.54,0.45,0.491618415,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.08,0.09,7.16,0.4,0.404596808,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.09,0.1,5.53,0.41,0.46,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.1,0.11,4.81,0.4,0.462025138,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.11,0.12,4.03,0.32,0.594005084,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.12,0.13,3.76,0.3,0.408995905,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.13,0.14,2.78,0.32,0.62100692,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.14,0.15,1.86,0.25,0.649350374,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.15,0.16,2.07,0.2,0.649251518,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.16,0.17,2.47,0.18,0.679783929,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.17,0.18,2.12,0.25,0.825780257,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.18,0.19,2.01,0.22,0.843433131,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.19,0.2,1.98,0.23,0.73274255,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.2,0.21,1.82,0.23,0.796292896,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.21,0.22,2.8,NA,0.70221014,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.22,0.23,1.89,0.25,0.773866685,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.23,0.24,1.78,NA,0.719863014,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.24,0.25,1.71,0.22,0.779882785,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.25,0.26,1.9,NA,0.885800028,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.26,0.27,1.75,0.23,0.832841407,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.27,0.28,1.58,NA,0.844584098,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-10-01","Black Rock",NA,"Saltmarsh",NA,2019,51.598864,-2.6962289,0.28,0.29,1.61,0.2,0.863373817,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0,0.01,3.3,0.22,0.496257591,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.01,0.02,3.15,0.2,0.380927835,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.02,0.03,3.39,0.2,0.472722779,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.03,0.04,3.33,0.22,0.406884621,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.04,0.05,3.15,0.18,0.504596808,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.05,0.06,3.56,0.2,0.506983477,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.06,0.07,3.41,0.22,0.536371981,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.07,0.08,3.29,0.23,0.491618415,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.08,0.09,3.2,0.21,0.404596808,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.09,0.1,3.52,0.22,0.665760486,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.1,0.11,3.58,0.22,0.462025138,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.11,0.12,3.65,0.19,0.794005084,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.12,0.13,3.4,0.19,0.408995905,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.13,0.14,3.4,0.19,0.62100692,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.14,0.15,3.31,0.18,0.649350374,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.15,0.16,3.29,0.24,0.649251518,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.16,0.17,3.43,0.19,0.679783929,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.17,0.18,3.2,0.18,0.825780257,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.18,0.19,3.4,0.21,0.843433131,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.19,0.2,3.69,0.19,0.73274255,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.2,0.21,3.52,0.21,0.796292896,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.21,0.22,3.38,NA,0.70221014,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.22,0.23,3.85,0.22,0.773866685,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.23,0.24,3.38,NA,0.719863014,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.24,0.25,3.63,0.21,0.779882785,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.25,0.26,3.84,NA,0.885800028,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.26,0.27,3.47,0.18,0.832841407,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.27,0.28,3.72,NA,0.844584098,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.28,0.29,3.59,0.2,0.863373817,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.29,0.3,3.48,NA,0.896391753,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.3,0.31,3.43,0.18,0.877594972,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.31,0.32,3.33,NA,0.756418585,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.32,0.33,3.37,0.19,0.773972603,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.33,0.34,3.2,NA,0.833145036,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.34,0.35,3.73,0.18,0.786943934,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.35,0.36,3.26,NA,0.783236831,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.36,0.37,3.41,0.19,0.786400226,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.37,0.38,3.8,NA,0.797839288,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.38,0.39,3.85,0.17,0.730355882,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.39,0.4,3.3,NA,0.852782093,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.4,0.41,4.25,0.22,0.755069905,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.41,0.42,3.16,NA,0.635129219,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.42,0.43,3.45,0.18,0.599823471,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.43,0.44,4.04,NA,0.568048298,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.44,0.45,3.58,0.18,0.896391753,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.45,0.46,3.74,NA,0.678640023,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.46,0.47,3.8,0.18,0.706785765,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.47,0.48,3.66,NA,0.760564186,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.48,0.49,4.19,0.17,0.820449795,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.49,0.5,3.81,NA,0.834333427,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.5,0.51,3.4,0.19,0.706884621,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.51,0.52,3.34,NA,0.698679565,"unpublished"
"Maxwell","Smeaton et al 2022b","CS BR-19-05","Black Rock",NA,"Saltmarsh",NA,2019,51.598376,-2.6952108,0.52,0.53,3.8,0.2,0.823294732,"unpublished"
