"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell",NA,"Chapman-unpublished","Chapman-unpublished_FL-MA_M","FL-MA",NA,NA,"M","Salt marsh",2014,"29.7266839","81.24004755",0.15,0.3,4.9,0.35,0.705,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 6_6","SX 6",NA,NA,"6","Saltmarsh",2012,"33.1864","120.7586",0,1,0.32,NA,NA,"https://doi.org/10.1016/j.ecoleng.2016.06.088"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 7_7","SX 7",NA,NA,"7","Saltmarsh",2012,"33.1863","120.7589",0,1,0.34,NA,NA,"https://doi.org/10.1016/j.ecoleng.2016.06.088"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 8_8","SX 8",NA,NA,"8","Saltmarsh",2012,"33.1861","120.7595",0,1,0.29,NA,NA,"https://doi.org/10.1016/j.ecoleng.2016.06.088"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 38_38","SX 38",NA,NA,"38",NA,NA,"nd","nd",0,1,0.272,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 26_26","SX 26",NA,NA,"26","Mangrove",NA,"19.85","110.5",0,1,0.121,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 27_27","SX 27",NA,NA,"27","Mangrove",NA,"19.85","110.5",0,1,0.1,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 32_32","SX 32",NA,NA,"32","Mangrove",NA,"19.25","110.0333",0,1,0.492,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 4_4","SX 4",NA,NA,"4","Mangrove",NA,"20.002","110.541",0,1,0.203,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 5_5","SX 5",NA,NA,"5","Mangrove",NA,"19.975","110.543",0,1,0.197,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 6_6","SX 6",NA,NA,"6","Mangrove",NA,"19.971","110.551",0,1,0.17,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 7_7","SX 7",NA,NA,"7","Mangrove",NA,"19.978","110.563",0,1,0.174,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 8_8","SX 8",NA,NA,"8","Mangrove",NA,"19.93","110.589",0,1,0.149,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 9_9","SX 9",NA,NA,"9","Mangrove",NA,"19.929","110.589",0,1,0.209,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 28_28","SX 28",NA,NA,"28","Mangrove",NA,"nd","nd",0,1,0.441,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2012,"33.6093","120.6161",0,1,0.24,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2012,"33.6081","120.6148",0,1,0.27,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Saltmarsh",2012,"33.6074","120.6104",0,1,0.38,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 13_13","SX 13",NA,NA,"13","Saltmarsh",2012,"33.6062","120.6101",0,1,0.34,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 14_14","SX 14",NA,NA,"14","Saltmarsh",2012,"33.6031","120.6054",0,1,0.27,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 15_15","SX 15",NA,NA,"15","Saltmarsh",2012,"33.6029","120.6043",0,1,0.16,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 16_16","SX 16",NA,NA,"16","Saltmarsh",2012,"33.5957","120.5862",0,1,0.31,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 17_17","SX 17",NA,NA,"17","Saltmarsh",2012,"33.5783","120.5533",0,1,0.23,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 9_9","SX 9",NA,NA,"9","Saltmarsh",2012,"33.6104","120.6168",0,1,0.09,NA,NA,"https://doi.org/10.1016/j.ecoleng.2017.05.041"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 14_14","SX 14",NA,NA,"14","Mangrove",NA,"19.947","110.5811",0,1,0.434,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 15_15","SX 15",NA,NA,"15","Mangrove",NA,"19.9157","110.599",0,1,0.385,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 16_16","SX 16",NA,NA,"16","Mangrove",NA,"19.9804","110.5992",0,1,0.272,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 17_17","SX 17",NA,NA,"17","Mangrove",NA,"19.9266","110.6193",0,1,0.427,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 18_18","SX 18",NA,NA,"18","Mangrove",NA,"19.9366","110.5974",0,1,0.33,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 19_19","SX 19",NA,NA,"19","Mangrove",NA,"20.0071","110.5563",0,1,0.249,NA,NA,NA
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"28.35","121.1833",0,0.1,1.443,0.118,0.87,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"28.35","121.1833",0.1,0.2,1.308,0.103,0.87,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"28.35","121.1833",0.2,0.3,1.26,0.098,0.82,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"28.35","121.1833",0.3,0.4,1.28,0.099,0.84,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"24.4167","117.9167",0,0.1,1.997,0.175,0.73,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"24.4167","117.9167",0.1,0.2,1.875,0.172,0.79,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"24.4167","117.9167",0.2,0.3,1.715,0.149,0.82,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"24.4167","117.9167",0.3,0.4,1.521,0.142,0.79,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"23.9167","117.45",0,0.1,2.332,0.219,0.71,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"23.9167","117.45",0.1,0.2,2.329,0.169,0.7,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"23.9167","117.45",0.2,0.3,2.269,0.15,0.66,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"23.9167","117.45",0.3,0.4,1.819,0.132,0.74,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"20.9167","110.25",0,0.1,1.788,0.192,0.71,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"20.9167","110.25",0.1,0.2,1.724,0.183,0.71,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"20.9167","110.25",0.2,0.3,1.783,0.185,0.54,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"20.9167","110.25",0.3,0.4,1.685,0.18,0.75,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"21.4667","109.4667",0,0.1,1.061,0.12,1.23,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"21.4667","109.4667",0.1,0.2,1.065,0.114,1.15,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"21.4667","109.4667",0.2,0.3,0.741,0.083,1.55,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Mangrove",2015,"21.4667","109.4667",0.3,0.4,0.243,0.043,1.53,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0,0.1,2.158,0.265,1.13,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.1,0.2,1.126,0.131,1.28,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.2,0.3,1.107,0.144,1.14,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.3,0.4,0.996,0.137,1.34,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.4,0.6,1.001,0.137,1.32,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.6,0.8,1.262,0.159,1.23,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"41.0507","121.8923",0.8,1,1.184,0.168,1.25,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0,0.1,1.258,0.144,1.44,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.1,0.2,0.733,0.109,1.54,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.2,0.3,0.718,0.093,1.51,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.3,0.4,0.799,0.099,1.33,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.4,0.6,0.759,0.104,1.55,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.6,0.8,0.449,0.065,1.66,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.8085","117.3194",0.8,1,0.401,0.044,1.68,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0,0.1,1.101,0.135,1.32,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.1,0.2,1.521,0.168,1.23,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.2,0.3,1.712,0.213,1.2,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.3,0.4,1.367,0.151,1.26,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.4,0.6,1.093,0.128,1.32,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.6,0.8,0.848,0.11,1.38,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"38.9256","116.0964",0.8,1,0.703,0.094,1.41,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.5167","122.6167",0,0.1,2.008,0.161,0.68,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.5167","122.6167",0.1,0.2,2.667,0.213,0.81,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.5167","122.6167",0.2,0.3,1.966,0.134,0.82,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.5167","122.6167",0.3,0.4,1.874,0.12,0.95,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.3333","121.8333",0,0.1,1.975,0.104,1.08,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.3333","121.8333",0.1,0.2,1.98,0.098,1.14,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.3333","121.8333",0.2,0.3,1.933,0.085,1.16,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"31.3333","121.8333",0.3,0.4,1.97,0.098,1.29,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"26.0167","119.6167",0,0.1,2.512,0.208,0.67,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"26.0167","119.6167",0.1,0.2,2.032,0.197,0.49,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"26.0167","119.6167",0.2,0.3,1.865,0.173,0.73,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Saltmarsh",2015,"26.0167","119.6167",0.3,0.4,2.051,0.185,0.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0,0.1,0.279,0.037,1.69,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.1,0.2,0.26,0.045,1.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.2,0.3,0.283,0.056,1.7,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.3,0.4,0.269,0.04,1.57,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.4,0.6,0.24,NA,1.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.6,0.8,0.238,NA,1.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 1_1","SX 1",NA,NA,"1","Tidal flat",2015,"37.6929","119.0227",0.8,1,0.229,NA,1.65,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0,0.1,0.46,0.056,1.48,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.1,0.2,0.394,0.049,1.78,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.2,0.3,0.328,0.052,1.65,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.3,0.4,0.413,0.058,1.61,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.4,0.6,0.449,0.05,1.66,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.6,0.8,0.359,0.045,1.7,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"38.7496","117.4726",0.8,1,0.425,0.06,1.67,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"23.9167","117.45",0,0.1,1.937,0.151,0.8,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"23.9167","117.45",0.1,0.2,1.635,0.125,0.82,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"23.9167","117.45",0.2,0.3,1.578,0.124,0.88,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 10_10","SX 10",NA,NA,"10","Saltmarsh",2015,"23.9167","117.45",0.3,0.4,1.569,0.123,0.88,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Mangrove",2015,"23.9167","117.45",0,0.1,2.031,0.147,0.97,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Mangrove",2015,"23.9167","117.45",0.1,0.2,1.901,0.149,0.75,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Mangrove",2015,"23.9167","117.45",0.2,0.3,1.918,0.138,0.85,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Mangrove",2015,"23.9167","117.45",0.3,0.4,2.031,0.145,0.63,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0,0.1,0.427,0.048,1.54,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.1,0.2,0.407,0.04,1.75,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.2,0.3,0.379,0.045,1.76,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.3,0.4,0.379,0.053,1.7,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.4,0.6,0.504,0.049,1.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.6,0.8,0.5,0.054,1.64,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 11_11","SX 11",NA,NA,"11","Saltmarsh",2015,"38.7561","117.4882",0.8,1,0.491,0.052,1.65,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Saltmarsh",2015,"23.9167","117.45",0,0.1,2.122,0.165,0.82,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Saltmarsh",2015,"23.9167","117.45",0.1,0.2,1.656,0.127,0.84,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Saltmarsh",2015,"23.9167","117.45",0.2,0.3,1.586,0.111,0.9,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Saltmarsh",2015,"23.9167","117.45",0.3,0.4,1.739,0.131,0.86,"https://doi.org/10.6084/m9.figshare.20180450.v1"
"Maxwell","Xia et al 2022","Xia et al 2022","Xia et al 2022_SX 12_12","SX 12",NA,NA,"12","Tidal flat",2015,"38.7657","117.5701",0,0.1,0.159,0.018,1.76,"https://doi.org/10.6084/m9.figshare.20180450.v1"
