"Database","study_id","study_site_core","site_id","file_id","core_latitude","core_longitude","core_id","fraction_nitrogen","fraction_total_nitrogen","depth_min","depth_max","BD_reported_g_cm3","core_year","salinity_class","Habitat_type","fraction_carbon","fraction_carbon_measured","fraction_carbon_modeled","fraction_organic_carbon","OC_perc","N_perc","U_depth_m","L_depth_m","Latitude","Longitude"
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,47,48,0.562173710834825,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.47,0.48,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,48,49,0.632201885795259,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.48,0.49,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.0145197711198721",NA,49,50,0.521684693312247,2019,"brackish","mangrove",NA,NA,NA,0.224247105230602,22.4247105230602,1.45197711198721,0.49,0.5,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,50,51,0.46311567425443,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.5,0.51,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,51,52,0.539255399029592,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.51,0.52,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,52,53,0.513408636271469,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.52,0.53,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,53,54,0.543457089527218,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.53,0.54,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.0144496334367118",NA,54,55,0.512899340453575,2019,"brackish","mangrove",NA,NA,NA,0.239101194817358,23.9101194817358,1.44496334367118,0.54,0.55,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,55,56,0.525504411946453,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.55,0.56,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,56,57,0.432303277271839,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.56,0.57,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,57,58,0.542565821845904,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.57,0.58,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,58,59,0.498766381507014,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.58,0.59,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.015151315238999",NA,59,60,0.489599056784921,2019,"brackish","mangrove",NA,NA,NA,0.248730017336122,24.8730017336122,1.5151315238999,0.59,0.6,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,60,61,0.531997933624602,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.6,0.61,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,61,62,0.42186271300501,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.61,0.62,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,62,63,0.432939897044206,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.62,0.63,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,63,64,0.492782155646759,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.63,0.64,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.0149244143093792",NA,64,65,0.605973151173715,2019,"brackish","mangrove",NA,NA,NA,0.228657126269652,22.8657126269652,1.49244143093792,0.64,0.65,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,65,66,0.473938210384679,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.65,0.66,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,66,67,0.537854835530384,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.66,0.67,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,67,68,0.528560186853817,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.67,0.68,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,68,69,0.572232303238233,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.68,0.69,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.0112733559268669",NA,69,70,0.505005255276216,2019,"brackish","mangrove",NA,NA,NA,0.188788747391331,18.8788747391331,1.12733559268669,0.69,0.7,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,70,71,0.567139345059292,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.7,0.71,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,71,72,0.430393417954736,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.71,0.72,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,72,73,0.585346670549005,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.72,0.73,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,73,74,0.508188354138054,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.73,0.74,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.00669336267233476",NA,74,75,0.587765825684002,2019,"brackish","mangrove",NA,NA,NA,0.113103729786432,11.3103729786432,0.669336267233476,0.74,0.75,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,75,76,0.401236232380301,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.75,0.76,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,76,77,0.349797354773,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.76,0.77,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites",NA,NA,77,78,0.436122995906044,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.77,0.78,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Phragmites","US-MyB","1",38.049901,-121.765744,"Phragmites","0.018933834319744",NA,78,79,0.299377068801488,2019,"brackish","mangrove",NA,NA,NA,0.338691423820459,33.8691423820459,1.8933834319744,0.78,0.79,38.049901,-121.765744
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0146968918349673",NA,0,1,0.188516356289306,2019,"brackish","mangrove",NA,NA,NA,0.23532870626959,23.532870626959,1.46968918349673,0,0.01,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0133291705140892",NA,1,2,0.39576130233794,2019,"brackish","mangrove",NA,NA,NA,0.190900818036393,19.0900818036393,1.33291705140892,0.01,0.02,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0125392241213414",NA,2,3,0.33095340951092,2019,"brackish","mangrove",NA,NA,NA,0.183968764622819,18.3968764622819,1.25392241213414,0.02,0.03,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0121762821677512",NA,3,4,0.414732571554494,2019,"brackish","mangrove",NA,NA,NA,0.181701611538484,18.1701611538484,1.21762821677512,0.03,0.04,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,4,5,0.411422148738182,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.04,0.05,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0122292852884973",NA,5,6,0.463624970072324,2019,"brackish","mangrove",NA,NA,NA,0.178782104349375,17.8782104349375,1.22292852884973,0.05,0.06,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,6,7,0.630164702523683,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.06,0.07,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0111880547264471",NA,7,8,0.591967516181628,2019,"brackish","mangrove",NA,NA,NA,0.165213207231246,16.5213207231246,1.11880547264471,0.07,0.08,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,8,9,0.714198512476204,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.08,0.09,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.010128594547728",NA,9,10,0.67421879077152,2019,"brackish","mangrove",NA,NA,NA,0.160834411375767,16.0834411375767,1.0128594547728,0.09,0.1,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,10,11,0.940580503530116,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.1,0.11,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,11,12,0.700447525393064,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.11,0.12,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,12,13,0.698664990030435,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.12,0.13,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,13,14,0.626344983889477,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.13,0.14,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.00937537385942787",NA,14,15,0.720055414381986,2019,"brackish","mangrove",NA,NA,NA,0.14792471430071,14.792471430071,0.937537385942787,0.14,0.15,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,15,16,0.749849219728788,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.15,0.16,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,16,17,0.981833464779535,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.16,0.17,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,17,18,0.698919637939382,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.17,0.18,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,18,19,0.942745010756166,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.18,0.19,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.00892184075088126",NA,19,20,0.662504986959956,2019,"brackish","mangrove",NA,NA,NA,0.14494226049394,14.494226049394,0.892184075088126,0.19,0.2,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,20,21,1.00233262144977,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.2,0.21,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,21,22,0.689624989262815,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.21,0.22,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,22,23,0.926320220629082,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.22,0.23,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,23,24,0.742082458505904,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.23,0.24,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.00867131040986515",NA,24,25,0.805489787833715,2019,"brackish","mangrove",NA,NA,NA,0.144675500785673,14.4675500785673,0.867131040986515,0.24,0.25,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,25,26,0.882011484472298,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.25,0.26,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,26,27,0.889778245695183,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.26,0.27,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,27,28,0.778369785530856,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.27,0.28,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,28,29,0.870170356706261,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.28,0.29,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0103961413965649",NA,29,30,0.910150078410945,2019,"brackish","mangrove",NA,NA,NA,0.144001492698522,14.4001492698522,1.03961413965649,0.29,0.3,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,30,31,0.824333733095795,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.3,0.31,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,31,32,0.789828941433472,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.31,0.32,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,32,33,0.797086406838463,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.32,0.33,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,33,34,0.82522500077711,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.33,0.34,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0110905469187096",NA,34,35,0.837830072269988,2019,"brackish","mangrove",NA,NA,NA,0.161639821184888,16.1639821184888,1.10905469187096,0.34,0.35,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,35,36,0.844323593948137,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.35,0.36,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,36,37,0.789828941433472,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.36,0.37,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,37,38,0.728968091195132,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.37,0.38,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,38,39,0.59998892531346,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.38,0.39,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0137147746016509",NA,39,40,0.794667251703466,2019,"brackish","mangrove",NA,NA,NA,0.205860631334117,20.5860631334117,1.37147746016509,0.39,0.4,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,40,41,0.625326392253689,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.4,0.41,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,41,42,0.661868367187589,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.41,0.42,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,42,43,0.604190615811086,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.42,0.43,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,43,44,0.6329658295221,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.43,0.44,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0158071112469092",NA,44,45,0.685677946674136,2019,"brackish","mangrove",NA,NA,NA,0.247277385599246,24.7277385599246,1.58071112469092,0.44,0.45,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,45,46,0.529960750353026,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.45,0.46,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,46,47,0.685295974810716,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.46,0.47,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,47,48,0.670526396091788,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.47,0.48,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,48,49,0.53301652526039,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.48,0.49,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0166940988409409",NA,49,50,0.578089205144015,2019,"brackish","mangrove",NA,NA,NA,0.261365631653501,26.1365631653501,1.66940988409409,0.49,0.5,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,50,51,0.560645823381143,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.5,0.51,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,51,52,0.520156805858565,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.51,0.52,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,52,53,0.472410322930996,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.52,0.53,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,53,54,0.545239624889848,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.53,0.54,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2","0.0169796815970334",NA,54,55,0.648244704058922,2019,"brackish","mangrove",NA,NA,NA,0.260867660809928,26.0867660809928,1.69796815970334,0.54,0.55,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,55,56,0.492272859828865,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.55,0.56,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,56,57,0.625835688071583,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.56,0.57,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,57,58,0.546258216525636,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.57,0.58,38.050084,-121.766915
"CCN","Arias-Ortiz_et_al_2021","Arias-Ortiz_et_al_2021_US-MyB_Typha M2","US-MyB","1",38.050084,-121.766915,"Typha M2",NA,NA,58,59,0.525631735900926,2019,"brackish","mangrove",NA,NA,NA,NA,NA,NA,0.58,0.59,38.050084,-121.766915
