Database,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,notes,DOI,N_perc,OC_perc,C/N,N density mg cm-3,NAVD88
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,29-30,29,30,29.5,0.298773026,1953.19583,0.05840694,,,,0.00503172,,,0.50317198,5.840693951,11.6077488,1.503342151,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,34-35,34,35,34.5,0.276233308,1940.809932,0.055276222,,,,0.004604052,,,0.460405171,5.527622223,12.00599509,1.271792434,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,39-40,39,40,39.5,0.238040466,1925.98852,0.070578618,,,,0.005707284,,,0.570728421,7.057861805,12.36641026,1.358564593,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,44-45,34,35,34.5,0.349680987,,0.056874599,,,,0.004483505,,,0.448350549,5.687459946,12.68529717,1.567796625,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,49-51,39,40,39.5,0.312913923,,0.059590693,,,,0.004594627,,,0.459462732,5.959069252,12.96964658,1.437722859,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,55-57,44,45,44.5,0.271674713,,0.061820855,,,,0.004728804,,,0.472880393,6.182085514,13.07325404,1.284696451,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,0-1,0,1,0.5,0.111954655,,0.179679794,,,,0.014392111,,,1.43921113,17.96797943,12.48460289,1.611263855,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,2-Jan,1,2,1.5,0.171220039,,0.132521668,,,,0.009635606,,,0.963560641,13.25216675,13.75332925,1.649808905,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,3-Feb,2,3,2.5,0.187158074,,0.137518015,,,,0.009928611,,,0.992861092,13.75180149,13.85068022,1.858219697,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,4-Mar,3,4,3.5,0.18426025,,0.15777421,,,,0.010294657,,,1.029465675,15.777421,15.32583492,1.896896026,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,5-Apr,4,5,4.5,0.199650377,,0.148268938,,,,0.00938363,,,0.938363016,14.82689381,15.80080796,1.873445299,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,10-Sep,9,10,9.5,0.197671821,,0.145520716,,,,0.008095199,,,0.809519947,14.55207157,17.97617419,1.600192821,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,14-15,14,15,14.5,0.201447516,,0.107784948,,,,0.00724682,,,0.724682033,10.77849483,14.87341254,1.459853954,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,19-20,19,20,19.5,0.188833455,,0.130166302,,,,0.007863998,,,0.786399782,13.01663017,16.55217928,1.484985878,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,24-25,24,25,24.5,0.209667354,,0.098818007,,,,0.006576651,,,0.657665133,9.881800652,15.02558087,1.378909083,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,29-30,29,30,29.5,0.177419923,,0.094672184,,,,0.006812426,,,0.681242645,9.467218399,13.89698439,1.208660176,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,34-35,34,35,34.5,0.278300747,,0.095279026,,,,0.005957116,,,0.595711589,9.527902603,15.99415352,1.657869802,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,39-40,39,40,39.5,0.252542983,,0.097613678,,,,0.006103898,,,0.610389829,9.761367798,15.99202238,1.541496682,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,44-45,44,45,44.5,0.230500034,,0.093433409,,,,0.005825282,,,0.582528174,9.343340874,16.03929439,1.342727639,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,49-50,49,50,49.5,0.190194702,,0.097977676,,,,0.005768825,,,0.576882482,9.797767639,16.98399232,1.097199918,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,54-56,54,56,55,0.227885295,,0.077986112,,,,0.005211682,,,0.521168172,7.798611164,14.9637134,1.187665626,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,60-62,60,62,61,0.247231927,,0.085397739,,,,0.005646197,,,0.56461972,8.539773941,15.12482409,1.395920214,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,66-68,66,68,67,0.234774325,,0.084684839,,,,0.00499689,,,0.499688983,8.468483925,16.94750978,1.173141437,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,72-74,72,74,73,0.215158001,,0.080115414,,,,0.005352547,,,0.535254717,8.011541367,14.96771745,1.151643349,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,78-80,78,80,79,0.427167965,,0.050472226,,,,0.003225822,,,0.322582155,5.047222614,15.64631685,1.377967627,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,84-86,84,86,85,0.42764708,,0.043090591,,,,0.003300078,,,0.330007792,4.309059143,13.05744668,1.411268686,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,90-92,90,92,91,0.442552614,,0.046948199,,,,0.003122766,,,0.312276572,4.694819927,15.03417274,1.381988132,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,96-98,96,98,97,1.060812633,,0.010564157,,,,0.000835819,,,0.083581865,1.056415677,12.63929298,0.886646983,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,102-104,102,104,103,1.002362414,,0.012049947,,,,0.000822995,,,0.082299516,1.204994678,14.6415768,0.824939415,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,15 (LM),,108-110,108,110,109,1.285237585,,0.008525677,,,,0.000795321,,,0.079532139,0.852567673,10.71978804,1.022176943,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,0-1,0,1,0.5,0.386096171,,0.065455508,,,,0.005222731,,,0.522273123,6.545550823,12.53281192,2.01647653,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,2-Jan,1,2,1.5,0.395954863,,0.058038111,,,,0.004786167,,,0.478616714,5.803811073,12.12621895,1.895106154,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,3-Feb,2,3,2.5,0.293906385,,0.06436625,,,,0.005079143,,,0.507914305,6.436625004,12.67265943,1.492792573,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,4-Mar,3,4,3.5,0.3864931,,0.066569338,,,,0.00527392,,,0.52739197,6.656933784,12.62236469,2.038333574,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,5-Apr,4,5,4.5,0.376102329,,0.083358326,,,,0.006170344,,,0.617034376,8.335832596,13.50951085,2.320680659,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,10-Sep,9,10,9.5,0.261145138,,0.091312418,,,,0.00582207,,,0.582206964,9.131241798,15.68384158,1.52040518,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,14-15,14,15,14.5,0.347844886,,0.069256969,,,,0.004798944,,,0.4798944,6.92569685,14.43171009,1.669288129,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,19-20,19,20,19.5,0.253406242,,0.083279314,,,,0.005859559,,,0.585955918,8.327931404,14.21255618,1.484848872,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,24-25,24,25,24.5,0.275597734,,0.061929789,,,,0.003849711,,,0.384971052,6.192978859,16.08686892,1.060971496,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,29-30,29,30,29.5,0.294183992,,0.075989699,,,,0.005522202,,,0.552220166,7.598969936,13.76076139,1.624543329,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,34-35,34,35,34.5,0.385136724,,0.067685604,,,,0.004363491,,,0.436349064,6.76856041,15.51180228,1.68054049,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,39-40,39,40,39.5,0.256588979,,0.076025758,,,,0.00512385,,,0.512385011,7.602575779,14.83762331,1.314723468,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,44-45,44,45,44.5,0.335664282,,0.050774527,,,,0.003391968,,,0.339196771,5.07745266,14.96904773,1.138562406,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,49-50,49,50,49.5,0.453571653,,0.056734657,,,,0.00385819,,,0.385819018,5.673465729,14.70499241,1.749965698,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,54-56,54,56,55,0.308657896,,0.073098912,,,,0.004728202,,,0.472820222,7.309891224,15.46019159,1.459396949,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,60-62,60,62,61,0.532693224,,0.043796759,,,,0.003100918,,,0.310091823,4.379675865,14.12380313,1.651838129,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,66-68,66,68,67,0.427969737,,0.040367889,,,,0.002766164,,,0.276616365,4.03678894,14.5934567,1.18383433,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,72-74,72,74,73,0.451230868,,0.042371192,,,,0.003084319,,,0.308431923,4.237119198,13.73761559,1.391740043,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,78-80,78,80,79,0.445345727,,0.040730767,,,,0.00275872,,,0.275872022,4.073076725,14.76437044,1.228584262,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,84-86,84,86,85,0.693017199,,0.029159248,,,,0.002444832,,,0.244483218,2.915924788,11.92689141,1.694310749,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,90-92,90,92,91,0.758648056,,0.023909512,,,,0.002157523,,,0.215752289,2.390951157,11.0819272,1.636800546,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,96-98,96,98,97,0.745648025,,0.038714199,,,,0.002795383,,,0.279538304,3.871419907,13.84933605,2.084371843,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,16 (LM),,102-104,102,104,103,0.900585456,,0.027855144,,,,0.002309755,,,0.230975509,2.785514355,12.05978231,2.080131841,
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,0-1,0,1,0.5,0.395035595,2015.479452,0.04041512,,,,0.003534005,,,0.353400528,4.041512012,11.43606669,1.396057879,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,2-Jan,1,2,1.5,0.281194919,2013.709871,0.066886101,,,,0.005274562,,,0.527456224,6.688610077,12.68088189,1.483180102,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,3-Feb,2,3,2.5,0.239298219,2011.205923,0.065577483,,,,0.005265269,,,0.526526868,6.557748318,12.45472684,1.259969418,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,4-Mar,3,4,3.5,0.250750714,2008.740501,0.075734239,,,,0.006061866,,,0.606186628,7.573423862,12.4935515,1.520017298,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,5-Apr,4,5,4.5,0.292599929,2005.852182,0.057255144,,,,0.004580838,,,0.458083838,5.725514412,12.49883522,1.340352985,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,10-Sep,9,10,9.5,0.310546961,1992.11346,0.10003294,,,,0.007355481,,,0.735548139,10.00329399,13.59978153,2.284222392,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,14-15,14,15,14.5,0.392656457,1973.593413,0.074911318,,,,0.005826104,,,0.582610428,7.491131783,12.85787452,2.287657465,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,19-20,19,20,19.5,0.572919413,1955.075814,0.052490954,,,,0.003983875,,,0.398387492,5.24909544,13.17585403,2.282439281,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,24-25,24,25,24.5,0.980835717,,0.032226627,,,,0.001891172,,,0.189117178,3.222662687,17.04056033,1.854928829,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,29-30,29,30,29.5,0.495062901,1912.711265,0.079395714,,,,0.004935311,,,0.493531108,7.939571381,16.08727647,2.443289421,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,34-35,34,35,34.5,0.532660349,1888.390637,0.062645826,,,,0.0041229,,,0.412290007,6.264582634,15.19460217,2.19610539,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,39-40,39,40,39.5,0.78791852,,0.027209306,,,,0.001931214,,,0.193121359,2.720930576,14.08922656,1.521638954,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,44-45,44,45,44.5,0.918226876,,0.043208618,,,,0.002844062,,,0.284406215,4.320861816,15.19257171,2.611494303,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,49-50,49,50,49.5,0.586856976,,0.051863427,,,,0.003365524,,,0.336552352,5.186342716,15.41021089,1.975080956,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,54-56,54,56,55,0.616606555,,0.030593445,,,,0.002607234,,,0.260723352,3.05934453,11.7340641,1.607637279,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,60-62,60,62,61,0.567271699,,0.050139194,,,,0.003725387,,,0.372538686,5.013919353,13.45878843,2.113306534,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,66-68,66,68,67,0.579843753,,0.037383778,,,,0.00383955,,,0.383955002,3.73837781,9.736499829,2.226339093,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,72-74,72,74,73,0.369262002,,0.064622135,,,,0.004358015,,,0.435801506,6.462213516,14.8283414,1.609249366,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30016,-72.35656,3. Connectucut,1,,78-80,78,80,79,0.343035471,,0.08078022,,,,0.004992081,,,0.499208122,8.078022003,16.18167181,1.712460933,0.634
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,0-1,0,1,0.5,0.228508084,2015.479452,0.065182776,,,,0.00562559,,,0.562559009,6.518277645,11.58683364,1.285492813,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,2-Jan,1,2,1.5,0.258724603,2011.44181,0.075922375,,,,0.006512061,,,0.651206076,7.592237473,11.65873254,1.684830335,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,3-Feb,2,3,2.5,0.250652091,2007.401477,0.104670467,,,,0.007581789,,,0.758178949,10.46704674,13.80550957,1.900391389,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,4-Mar,3,4,3.5,0.222650338,2003.11829,0.130367918,,,,0.009758153,,,0.975815296,13.0367918,13.35989695,2.172656055,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,5-Apr,4,5,4.5,0.205726068,2000.009614,0.133638315,,,,0.010608046,,,1.060804605,13.36383152,12.5978257,2.182351603,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,10-Sep,9,10,9.5,0.298019348,1979.82683,0.079258733,,,,0.00612137,,,0.61213696,7.92587328,12.94787572,1.824286577,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,14-15,14,15,14.5,0.29078331,1952.056629,0.060238171,,,,0.004583434,,,0.458343416,6.023817062,13.14258446,1.332786156,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,19-20,19,20,19.5,0.37570053,1922.738377,0.030257728,,,,0.002191103,,,0.21911025,3.02577281,13.8093622,0.823198371,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,24-25,24,25,24.5,0.308937329,,0.073137116,,,,0.004809821,,,0.480982125,7.313711643,15.2057868,1.48593333,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,29-30,29,30,29.5,0.211504672,,0.090789137,,,,0.005777465,,,0.577746451,9.078913689,15.71435649,1.221960736,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,34-35,34,35,34.5,0.255580828,,0.084075727,,,,0.006141567,,,0.614156723,8.407572746,13.68962096,1.569666838,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,39-40,39,40,39.5,0.359371653,,0.050710373,,,,0.003653215,,,0.365321457,5.071037292,13.88102776,1.312861759,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,44-45,44,45,44.5,0.406765697,,0.043412218,,,,0.002891675,,,0.289167464,4.341221809,15.01282943,1.17623405,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,49-50,49,50,49.5,0.568873417,,0.033368254,,,,0.001802169,,,0.180216908,3.336825371,18.51560655,1.025206083,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,54-56,54,56,55,0.44010103,,0.05258162,,,,0.003466755,,,0.346675545,5.258162022,15.16738662,1.525722644,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,60-62,60,62,61,0.429937336,,0.032062092,,,,0.002179554,,,0.217955351,3.206209183,14.71039444,0.93707143,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,66-68,66,68,67,0.352508192,,0.074754171,,,,0.005085322,,,0.508532226,7.475417137,14.69998705,1.792617756,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,72-74,72,74,73,0.434234761,,0.053139005,,,,0.003901455,,,0.390145481,5.313900471,13.62030508,1.694147297,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,78-80,78,80,79,0.284932261,,0.100171099,,,,0.005440831,,,0.544083059,10.01710987,18.41099389,1.550268162,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,84-86,84,86,85,0.26056253,,0.092278957,,,,0.00547147,,,0.547146976,9.227895737,16.86547882,1.425660003,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,90-92,90,92,91,0.358194869,,0.08272584,,,,0.00510103,,,0.510103047,8.272583961,16.21747608,1.827162941,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.30024,-72.35692,3. Connectucut,2,,96-98,96,98,97,0.518467705,,0.037588022,,,,0.00276366,,,0.276365966,3.758802176,13.60081429,1.432868281,0.615
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,0-1,0,1,0.5,0.225993795,2015.479452,0.06174675,,,,0.004870102,,,0.487010211,6.174674988,12.67873825,1.100612858,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,2-Jan,1,2,1.5,0.253747163,2011.19918,0.0703613,,,,0.005102156,,,0.51021558,7.036129951,13.7905039,1.294657559,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,3-Feb,2,3,2.5,0.259802155,2007.868739,0.050359149,,,,0.004294328,,,0.429432809,5.035914898,11.72689834,1.115675692,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,4-Mar,3,4,3.5,0.250279514,2005.646565,0.047703838,,,,0.004055802,,,0.405580193,4.770383835,11.76187575,1.015084136,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,5-Apr,4,5,4.5,0.183947333,2003.817147,0.082671213,,,,0.004907155,,,0.490715474,8.267121315,16.84707688,0.902658027,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,10-Sep,9,10,9.5,0.360524695,1981.446257,0.047853889,,,,0.00404614,,,0.404614031,4.785388947,11.82704646,1.458733501,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,14-15,14,15,14.5,0.709114736,1954.776002,0.028356206,,,,0.00199732,,,0.199732006,2.835620642,14.19712696,1.416329087,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,19-20,19,20,19.5,0.709274238,1929.472502,0.027293775,,,,0.002221264,,,0.22212635,2.729377508,12.28749993,1.575484976,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,24-25,24,25,24.5,0.826989233,,0.049903507,,,,0.003198905,,,0.319890499,4.990350723,15.60018424,2.645459984,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,29-30,29,30,29.5,0.514927611,,0.075098896,,,,0.004445983,,,0.444598287,7.509889603,16.8914047,2.289359338,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,34-35,34,35,34.5,0.699330317,,0.044782238,,,,0.002792862,,,0.279286206,4.478223801,16.03453271,1.95313311,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,39-40,39,40,39.5,0.491332256,,0.092518806,,,,0.005561342,,,0.556134164,9.251880646,16.63605878,2.732466534,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,44-45,44,45,44.5,0.367508696,,0.064607015,,,,0.003943405,,,0.394340485,6.460701466,16.38356118,1.449235574,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,49-50,49,50,49.5,0.411162355,,0.106342144,,,,0.006952915,,,0.69529146,10.6342144,15.29461387,2.858776741,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,54-56,54,56,55,0.279964561,,0.122458324,,,,0.009339824,,,0.933982372,12.24583244,13.1114171,2.614819648,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,60-62,60,62,61,0.239506424,,0.186437073,,,,0.013438098,,,1.343809843,18.64370728,13.87376895,3.2185109,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,66-68,66,68,67,0.241029,,0.163093529,,,,0.012490088,,,1.249008775,16.30935287,13.05783691,3.01047336,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,72-74,72,74,73,0.161769234,,0.238549595,,,,0.014006578,,,1.400657773,23.85495949,17.03125485,2.26583335,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,78-80,78,80,79,0.177268943,,0.1893573,,,,0.013732312,,,1.373231173,18.93572998,13.78917866,2.434312385,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,84-86,84,86,85,0.182727934,,0.204018669,,,,0.014123098,,,1.412309766,20.40186691,14.44574512,2.580684457,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,90-92,90,92,91,0.220459924,,0.172115612,,,,0.013431095,,,1.343109488,17.2115612,12.81471194,2.961018156,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,96-98,96,98,97,0.169786955,,0.233794479,,,,0.013687577,,,1.368757725,23.37944794,17.08077881,2.323972063,0.681
