"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",0.3,0.35,32.3415,0.9507,0.1361,NA,"mangrove",34.0186178605238,0.475
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",0.35,0.4,28.9567,0.7574,0.1104,NA,"mangrove",38.2317137575918,0.55
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",0.4,0.45,26.7225,1.7929,0.0941,NA,"mangrove",14.9046237938535,0.625
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",0.45,0.5,18.9584,0.3705,0.1098,NA,"mangrove",51.1697705802969,0.7
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",0.725,0.775,4.323,0.313,0.4786,NA,"mangrove",13.8115015974441,1.1125
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",1.19,1.24,3.396,0.182,0.6855,NA,"mangrove",18.6593406593407,1.81
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",1.66,1.71,3.614,0.161,0.7306,NA,"mangrove",22.4472049689441,2.515
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",2.225,2.275,2.628,0.083,1.2395,NA,"mangrove",31.6626506024096,3.3625
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_4_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_4_mangrove","mangrove",NA,"16.280767","-88.593632",2.68,2.73,1.778,0.108,0.6175,NA,"mangrove",16.462962962963,4.045
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0,0.05,40.3636,1.6743,0.1336,NA,"mangrove",24.1077465209341,0.025
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.05,0.1,36.6233,1.3713,0.1573,NA,"mangrove",26.7069933639612,0.1
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.1,0.15,34.0431,1.2085,0.1767,NA,"mangrove",28.1697145221349,0.175
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.15,0.2,33.6365,1.1642,0.156,NA,"mangrove",28.8923724445972,0.25
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.2,0.25,32.3618,1.1487,0.1581,NA,"mangrove",28.1725428745538,0.325
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.25,0.3,29.1316,1.1315,0.1472,NA,"mangrove",25.7460008837826,0.4
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_5_mangrove","Payne's Creek",NA,NA,"Payne's Creek_1_5_mangrove","mangrove",NA,"16.280585","-88.593779",0.3,0.35,28.4694,1.0279,0.1446,NA,"mangrove",27.6966630995233,0.475
