"","study_id","site_id","core_id","Habitat_type","Soil_type","Country","Nation","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","Method","OC_perc","N_perc","BD_reported_g_cm3"
"146","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0,0.01,"EA",25.38,1.8,0.128800849
"147","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.01,0.02,"EA",31.38,2.01,0.173409975
"148","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.02,0.03,"EA",27.43,1.67,0.166972055
"149","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.03,0.04,"EA",20,1.23,0.163661125
"150","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.04,0.05,"EA",27.13,1.58,0.175560665
"151","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.05,0.06,"EA",23.99,1.72,0.244824903
"152","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.06,0.07,"EA",22.65,1.75,0.270749912
"153","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.07,0.08,"EA",25.72,1.57,0.276646622
"154","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,56.058454,-3.7345298,0.08,0.09,"EA",23.21,1.22,0.246692607
"155","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,56.058454,-3.7345298,0.09,0.1,"EA",16,0.84,0.282313406
"156","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,56.058454,-3.7345298,0.1,0.11,"EA",12.62,0.68,0.311135479
"157","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,56.058454,-3.7345298,0.11,0.12,"EA",9.47,0.52,0.27907676
"158","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,56.058454,-3.7345298,0.12,0.13,"EA",9.2,0.58,0.393049169
"159","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.13,0.14,"EA",7.23,0.48,0.318924655
"160","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.14,0.15,"EA",7.67,0.48,0.517859922
"161","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.15,0.16,"EA",5.39,0.39,0.612327556
"162","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.16,0.17,"EA",6.11,0.43,0.791867704
"163","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.17,0.18,"EA",7.22,0.5,0.600371418
"164","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.18,0.19,"EA",5.64,0.38,0.719373895
"165","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Silt with Organic","UK","Scotland",2019,56.058454,-3.7345298,0.19,0.2,"EA",4.72,0.33,0.755143261
"166","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.2,0.21,"EA",5.15,0.34,0.769883268
"167","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.21,0.22,"EA",5.68,NA,0.861786346
"168","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.22,0.23,"EA",6,0.38,0.687920057
"169","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.23,0.24,"EA",4.62,NA,0.880233463
"170","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.24,0.25,"EA",4.86,0.29,0.741340644
"171","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.25,0.26,"EA",5.52,NA,0.794545455
"172","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.26,0.27,"EA",5.5,0.3,0.865921472
"173","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.27,0.28,"EA",6.18,NA,0.797127697
"174","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.28,0.29,"EA",4.9,0.23,0.779186417
"175","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.29,0.3,"EA",4.44,NA,0.845405023
"176","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.3,0.31,"EA",3.14,0.21,0.804000707
"177","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.31,0.32,"EA",3.95,NA,0.803346304
"178","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.32,0.33,"EA",3.65,0.25,0.78868058
"179","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.33,0.34,"EA",4.13,NA,0.759235939
"180","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.34,0.35,"EA",3.47,0.22,0.86307393
"181","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.35,0.36,"EA",3.43,NA,0.85238769
"182","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.36,0.37,"EA",3.74,0.26,0.849147506
"183","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.37,0.38,"EA",3.68,NA,0.748397595
"184","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.38,0.39,"EA",2.58,0.16,0.725956845
"185","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.39,0.4,"EA",3.01,NA,0.729497701
"186","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.4,0.41,"EA",3.2,0.22,0.71750619
"187","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.41,0.42,"EA",3.28,NA,0.544662186
"188","Smeaton_et_al","CS Skin-2","Skin-2","Saltmarsh","Basal Mud","UK","Scotland",2019,56.058454,-3.7345298,0.42,0.43,"EA",2.55,0.16,0.3390237
"189","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0,0.01,"EA",6.42,0.36,0.275748143
"190","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.01,0.02,"EA",6.31,0.37,0.367718429
"191","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.02,0.03,"EA",6.04,0.21,0.417240891
"192","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.03,0.04,"EA",6.01,0.43,0.296972055
"193","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.04,0.05,"EA",6.46,0.48,0.325270605
"194","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.05,0.06,"EA",5.77,0.4,0.33941988
"195","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.06,0.07,"EA",6.48,0.45,0.272210824
"196","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.07,0.08,"EA",5.92,0.46,0.410166254
"197","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.08,0.09,"EA",5.51,0.47,0.346494517
"198","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.968358,-3.5158661,0.09,0.1,"EA",5.95,0.5,0.396016979
"199","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.1,0.11,"EA",2.71,0.34,0.332345242
"200","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.11,0.12,"EA",2.22,0.35,0.364181111
"201","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.12,0.13,"EA",2.92,0.19,0.406628935
"202","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.13,0.14,"EA",2.12,0.4,0.353569155
"203","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.14,0.15,"EA",2.47,0.14,0.541047046
"204","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.15,0.16,"EA",1.96,0.1,0.516285815
"205","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.16,0.17,"EA",1.59,0.11,0.512748497
"206","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.17,0.18,"EA",2.09,0.06,0.523360453
"207","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.968358,-3.5158661,0.18,0.19,"EA",1.08,0.03,0.770972763
"208","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.19,0.2,"EA",0.52,0.02,0.682539795
"209","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.2,0.21,"EA",0.59,0.03,0.647166608
"210","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.21,0.22,"EA",0.93,0.04,1.02565971
"211","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.22,0.23,"EA",0.76,0.03,0.629480014
"212","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.23,0.24,"EA",NA,NA,0.908928192
"213","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.24,0.25,"EA",NA,NA,0.795733994
"214","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.25,0.26,"EA",NA,NA,0.785122037
"215","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.26,0.27,"EA",NA,NA,0.891241599
"216","Smeaton_et_al","CS Nith-10","Nith-10","Saltmarsh","Muddy Sand","UK","Scotland",2019,54.968358,-3.5158661,0.27,0.28,"EA",NA,NA,0.378330386
"217","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0,0.01,"EA",20.52,1.28,0.201450301
"218","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0.01,0.02,"EA",19.37,1.46,0.364166961
"219","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0.02,0.03,"EA",21.74,1.13,0.307569862
"220","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0.03,0.04,"EA",18.68,1.16,0.268659356
"221","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0.04,0.05,"EA",17.04,1.14,0.502122391
"222","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.970616,-3.5200443,0.05,0.06,"EA",18.28,1.36,0.622391227
"223","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.06,0.07,"EA",9.75,0.94,0.633003184
"224","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.07,0.08,"EA",8.81,0.58,0.633003184
"225","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.08,0.09,"EA",8,0.43,0.760346657
"226","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.09,0.1,"EA",6.25,0.5,0.661301733
"227","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.1,0.11,"EA",6,0.37,0.774495932
"228","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.11,0.12,"EA",5.91,0.56,0.555182172
"229","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.12,0.13,"EA",5.6,0.37,0.449062611
"230","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.13,0.14,"EA",6.45,0.44,0.480898479
"231","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.14,0.15,"EA",6.18,0.54,0.72497347
"232","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.15,0.16,"EA",4.92,0.64,0.707286877
"233","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.16,0.17,"EA",5.48,0.47,0.654227096
"234","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.17,0.18,"EA",4.77,0.61,0.572868765
"235","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.18,0.19,"EA",6.51,0.64,0.746197382
"236","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.19,0.2,"EA",5.17,0.56,0.583480722
"237","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt with Organics","UK","Scotland",2019,54.970616,-3.5200443,0.2,0.21,"EA",7.02,0.55,0.576406084
"238","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.21,0.22,"EA",6.74,0.54,0.544570216
"239","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.22,0.23,"EA",5.02,0.59,0.597629996
"240","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.23,0.24,"EA",5.89,0.49,0.703749558
"241","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.24,0.25,"EA",5.1,0.38,0.629465865
"242","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.25,0.26,"EA",6.6,0.44,0.682525646
"243","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.26,0.27,"EA",5.94,0.41,0.700212239
"244","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.27,0.28,"EA",5.14,0.38,0.820481075
"245","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.28,0.29,"EA",4.49,0.3,0.802794482
"246","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.29,0.3,"EA",NA,NA,0.742660064
"247","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.3,0.31,"EA",NA,NA,0.827555713
"248","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.31,0.32,"EA",NA,NA,0.961973824
"249","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.32,0.33,"EA",NA,NA,0.923063318
"250","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.33,0.34,"EA",NA,NA,1.114078528
"251","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.34,0.35,"EA",NA,NA,0.739122745
"252","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.35,0.36,"EA",NA,NA,0.870003537
"253","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.36,0.37,"EA",NA,NA,0.831093031
"254","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.37,0.38,"EA",NA,NA,0.983197736
"255","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.38,0.39,"EA",NA,NA,0.887690131
"256","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.39,0.4,"EA",NA,NA,0.72497347
"257","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.4,0.41,"EA",NA,NA,0.650689777
"258","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.41,0.42,"EA",NA,NA,0.509197029
"259","Smeaton_et_al","CS Nith 16","Nith 16","Saltmarsh","Silt ","UK","Scotland",2019,54.970616,-3.5200443,0.42,0.43,"EA",NA,NA,0.159002476
"260","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.87058,-4.4272362,0,0.01,"EA",8.51,0.52,0.050795897
"261","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.87058,-4.4272362,0.01,0.02,"EA",8.71,0.51,0.100898479
"262","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.87058,-4.4272362,0.02,0.03,"EA",7.66,0.41,0.115405023
"263","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,54.87058,-4.4272362,0.03,0.04,"EA",7.66,0.42,0.136699682
"264","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.04,0.05,"EA",6.91,0.52,0.113441811
"265","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.05,0.06,"EA",6.52,0.47,0.141528122
"266","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.06,0.07,"EA",6.59,0.48,0.134011319
"267","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.07,0.08,"EA",6.37,0.48,0.158687655
"268","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.08,0.09,"EA",4.46,0.34,0.160771135
"269","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.09,0.1,"EA",3.9,0.3,0.192833392
"270","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.1,0.11,"EA",3.6,0.25,0.144492395
"271","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.11,0.12,"EA",3.5,0.26,0.154644499
"272","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.12,0.13,"EA",4.23,0.33,0.156473293
"273","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.13,0.14,"EA",4.58,0.5,0.238885745
"274","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.14,0.15,"EA",4,0.38,0.206650159
"275","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.15,0.16,"EA",3.39,0.23,0.176045278
"276","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.16,0.17,"EA",4,0.31,0.231093031
"277","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.17,0.18,"EA",4.52,0.38,0.344053767
"278","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.18,0.19,"EA",4.66,0.39,0.380166254
"279","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.19,0.2,"EA",3.25,0.17,0.305741068
"280","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.2,0.21,"EA",3.4,0.33,0.456324726
"281","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.21,0.22,"EA",2.93,NA,0.288910506
"282","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.22,0.23,"EA",3.47,0.25,0.277131235
"283","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.23,0.24,"EA",2.44,NA,0.308440042
"284","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.24,0.25,"EA",2.89,0.21,0.319073222
"285","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.25,0.26,"EA",3.79,NA,0.383342766
"286","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.26,0.27,"EA",3.05,0.21,0.420028299
"287","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.27,0.28,"EA",3.3,NA,0.460272374
"288","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.28,0.29,"EA",3.35,0.2,0.366034666
"289","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.29,0.3,"EA",2.7,NA,0.462893527
"290","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.3,0.31,"EA",2.76,0.17,0.402451362
"291","Smeaton_et_al","CS Wig A","Wig A","Saltmarsh","Humified Peat (Substantia Humosa)","UK","Scotland",2019,54.87058,-4.4272362,0.31,0.32,"EA",2.95,NA,0.402161302
