"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"129","Adame et al. 2015","St Chila",5,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,17.96,0.59,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"130","Adame et al. 2015","St Chila",5,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1,21.14,0.68,0.29,"https://bg.copernicus.org/articles/12/3805/2015/"
"131","Adame et al. 2015","St Chila",5,"Mangroves",2012,"15.1800871","-86.8383125",1,1.61,19.46,0.51,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"132","Adame et al. 2015","St Chila",6,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,25.4,1.21,0.15,"https://bg.copernicus.org/articles/12/3805/2015/"
"133","Adame et al. 2015","St Chila",6,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,22.47,1.35,0.17,"https://bg.copernicus.org/articles/12/3805/2015/"
"134","Adame et al. 2015","St Chila",6,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,19.29,0.65,0.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"135","Adame et al. 2015","St Chila",6,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1.63,10.03,0.32,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"136","Adame et al. 2015","Las Palmas",1,"Mangroves",2012,"15.1648","-86.8278",0,0.15,2.41,0.21,0.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"137","Adame et al. 2015","Las Palmas",1,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.97,0.05,1.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"138","Adame et al. 2015","Las Palmas",1,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.68,0.05,1.03,"https://bg.copernicus.org/articles/12/3805/2015/"
"139","Adame et al. 2015","Las Palmas",1,"Mangroves",2012,"15.1648","-86.8278",0.5,1.1,0.74,0.05,1.15,"https://bg.copernicus.org/articles/12/3805/2015/"
"140","Adame et al. 2015","Las Palmas",2,"Mangroves",2012,"15.1648","-86.8278",0,0.15,3.59,0.17,0.99,"https://bg.copernicus.org/articles/12/3805/2015/"
"141","Adame et al. 2015","Las Palmas",2,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.71,0.05,1.23,"https://bg.copernicus.org/articles/12/3805/2015/"
"142","Adame et al. 2015","Las Palmas",2,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.69,0.08,1.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"143","Adame et al. 2015","Las Palmas",2,"Mangroves",2012,"15.1648","-86.8278",0.5,1.02,0.26,0.01,1.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"144","Adame et al. 2015","Las Palmas",3,"Mangroves",2012,"15.1648","-86.8278",0,0.15,3.04,0.23,0.71,"https://bg.copernicus.org/articles/12/3805/2015/"
"145","Adame et al. 2015","Las Palmas",3,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.13,0.08,1.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"146","Adame et al. 2015","Las Palmas",3,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.9,0.05,1.06,"https://bg.copernicus.org/articles/12/3805/2015/"
"147","Adame et al. 2015","Las Palmas",3,"Mangroves",2012,"15.1648","-86.8278",0.5,1.15,0.26,0.01,1.26,"https://bg.copernicus.org/articles/12/3805/2015/"
